代號,名稱,上市別,TSE 產業別,TSE產業名稱,員工人數-母公司,實收資本額(元),資本額,資產總額_自然變數,槓桿比,現金比率,資產報酬率(2024全年),OI,EBIT,EBITDA,董事會規模,董事會獨立性,董事長兼任總經理,高階主管薪酬長期目標,集團控制型態_量化,控制持股%,席次盈餘偏離差,AI變數,現金充裕度,TCRI,集團/非集團企業(量化),EPU數量,EPU數量_廣義,EPU數量_廣義(含政治),TESG分數,事件雷達轉換計分,環境構面分數,社會構面分數,公司治理構面分數,累計報酬率
3624,光頡,OTC,28,電子零組件,812,1173408420,4029369,15.20912035,0.156417804,0.35867204,7.3,9.54,0.074891131,0.129753815,2.197224577,0.333333333,0,0,1,40,-6.67,1,11.17,5,0,0,1,3,62.38,100,44.13,67.44,72.26,28.1707
3625,西勝,OTC,25,電腦及週邊設備業,138,1142467650,1658891,14.32165986,1.87865973,0.115166699,-22.74,-36.18,-0.074649269,-0.033467539,2.079441542,0.5,0,0,1,33.9,4.03,1,5.45,9,0,0,0,1,36.12,97.2,31.8,37.57,37.4,-27.0383
3628,盈正,OTC,31,其他電子業,350,450000000,3548145,15.08193549,1.127561529,0.141699959,5.66,3.28,0.040960276,0.061485931,2.197224577,0.333333333,0,0,1,31.34,29.39,1,3.49,7,1,0,0,0,60.48,100,63.08,60.53,58.79,29.4181
3629,地心引力,OTC,32,文化創意業,18,329547820,74841,11.22312114,0.146760032,0.867719565,-38.94,-65675.41,-0.457636857,-0.32380647,1.791759469,0.5,0,0,1,34.31,-0.98,0,0.89,8,1,0,0,2,46.47,67.2,40.07,52.48,44.5,71.793
3630,新鉅科,OTC,26,光電業,173,2041918480,5411475,15.50403226,1.104301755,0.100798026,-18.73,-29.81,-0.073844192,0.023069681,2.079441542,0.375,0,0,1,41.8,-4.29,0,7.53,8,0,0,0,0,50.76,100,49.89,46.68,55.39,41.5713
3631,晟楠,OTC,28,電子零組件,6,818209090,2619020,14.77831076,0.679080699,0.131230002,-3.78,-95.03,-0.00817825,0.000453223,2.079441542,0.5,1,0,1,71.71,-46.71,1,6.95,8,0,0,3,4,38.61,67.88,32.74,39.54,42.32,-36.2693
3632,研勤,OTC,27,通訊網路業,42,408897380,317763,12.6690611,1.171877136,0.065895022,-7.73,-4.86,-0.02766842,0.02843314,1.945910149,0.428571429,0,0,1,12.25,36.52,0,0.7,9,1,0,0,0,51,100,64.34,54.44,39.13,-18.7703
3645,達邁,TSE,28,電子零組件,394,1367542070,4879973,15.40065025,0.483129311,0.083755586,7.7,9.38,0.053424476,0.131781467,2.197224577,0.333333333,0,0,1,6,5.95,1,3.82,7,0,1,2,4,64.82,100,62.15,74.7,56.62,-35.8216
3646,艾恩特,OTC,28,電子零組件,21,392973710,858077,13.66244912,0.514613473,0.318146274,10.04,7.38,0.078222584,0.166705319,2.197224577,0.444444444,0,0,1,14.02,31.03,1,2.31,6,0,0,0,2,54.79,100,52.94,52.93,57.59,0.4578
3652,精聯,TSE,25,電腦及週邊設備業,352,750975000,2516577,14.7384102,0.342922856,0.386380786,5.1,2.65,0.048165822,0.078100134,2.397895273,0.363636364,0,0,0,60.52,39.63,1,8.59,6,1,1,3,5,57.54,100,52.19,61.99,56.47,-8.028
3653,健策,TSE,28,電子零組件,1849,1467328030,20668023,16.84409828,0.478744608,0.167298198,25.3,26.6,0.206068863,0.234950387,2.197224577,0.333333333,0,0,1,38.6,28.67,1,41.56,3,0,0,0,0,55.26,100,69.53,53.47,48.05,46.0712
3661,世芯-KY,TSE,24,半導體業,597,812836260,57578493,17.86865967,0.383863432,0.746658079,22.42,12.5,0.135764703,0.181677471,1.945910149,0.571428571,0,0,0,3.4,26.27,1,141.36,4,0,0,0,0,66.72,95.06,71.24,68.13,62.47,-24.3602
3663,鑫科,OTC,31,其他電子業,215,1084940740,4535440,15.32743266,0.89966312,0.130696691,3.55,1.7,0.034196903,0.055164659,1.945910149,0.428571429,0,0,1,51.32,-8.46,1,1.78,6,1,0,1,6,66.27,96.19,66.2,59.68,71.25,9.3058
3664,安瑞-KY,OTC,27,通訊網路業,153,652753770,1032420,13.84741612,2.009593549,0.007675171,0,-0.95,-0.001898452,0.02272331,1.791759469,0.333333333,0,0,1,48.4,4.97,0,0.58,8,1,0,1,1,36.01,59.01,51.17,39.18,23.27,-51.4953
3665,貿聯-KY,TSE,31,其他電子業,17469,1949699050,64103610,17.97601124,0.736345925,0.168399908,14.44,12.14,0.111278538,0.145763679,1.945910149,0.428571429,0,0,1,10.08,55.25,1,124.3,4,0,1,4,7,67.96,100,80.56,69.62,58.33,11.1288
3666,光耀,OTC,26,光電業,168,1389498500,883532,13.69168279,1.477968336,0.061625385,-54.77,-38.98,-0.304149708,-0.227103263,1.945910149,0.428571429,0,0,1,14.5,28.92,0,0.01,7,0,0,0,0,41.61,61.05,32.81,48.56,40.2,-34.0757
3669,圓展,TSE,27,通訊網路業,543,929199500,4584576,15.33820818,0.345855892,0.334647304,5.54,6.27,0.057799674,0.089167679,2.079441542,0.5,0,0,1,54.05,26.77,0,15.27,5,1,0,3,6,64.21,100,69.36,65.23,59.93,-9.214
3672,康聯訊,OTC,27,通訊網路業,110,407903750,630186,13.35377029,1.241274945,0.302701107,-20.97,-29.93,-0.118234934,-0.09143967,2.197224577,0.444444444,0,0,1,26.59,-1.78,0,2.82,8,1,0,0,2,52.06,99.04,59.72,48.29,51,-30.1202
3673,TPK-KY,TSE,26,光電業,11025,4066637590,92067750,18.33803528,1.248334697,0.537048804,1.25,-0.37,0.024515034,0.062764649,2.197224577,0.333333333,0,0,1,19.65,36.03,0,473.68,6,1,4,7,12,55.59,100,62.91,51.34,55.22,6.483
3675,德微,OTC,24,半導體業,303,530579230,5133706,15.45133837,0.702655652,0.214065433,13.15,10.91,0.074290776,0.121604548,1.945910149,0.428571429,1,0,0,52.76,-9.77,1,6.47,5,1,0,1,2,48.9,100,45.78,36.55,63.22,17.0651
3679,新至陞,TSE,28,電子零組件,76,630222290,9175970,16.03209867,0.959633469,0.432551218,18.43,19.32,0.141638541,0.165425345,2.197224577,0.333333333,0,0,1,43.16,15,1,35.75,5,0,0,2,3,56.48,100,55.22,56.55,57.2,-37.9224
3680,家登,OTC,24,半導體業,710,960414810,22055398,16.90906794,0.980025045,0.261852314,12.5,18.23,0.075840708,0.09860348,2.197224577,0.444444444,0,0,0,24.44,-0.3,1,47.22,5,1,0,0,0,72.61,100,68.83,72.85,74.77,-7.0435
3684,榮昌,OTC,27,通訊網路業,104,300066740,1094886,13.90616081,0.592895094,0.278333087,13.2,9.26,0.099036795,0.135872593,2.197224577,0.333333333,0,0,1,35.04,20.76,0,2.26,6,0,0,0,0,57.53,100,55.17,59.52,57.03,5.539
3685,元創精密,OTC,5,電機機械,19,795740000,2139102,14.57589667,0.666442304,0.153396612,-1.46,0.23,0.005921176,0.065213814,1.945910149,0.428571429,0,0,1,31.65,12.24,0,2.26,7,0,0,4,6,53.66,100,57.35,44.53,57.43,89.0529
3686,達能,TSE,24,半導體業,14,764951180,716095,13.48156812,0.016878512,0.64223043,-0.62,-31.3,-0.006117903,-0.002802701,1.791759469,0.5,0,0,0,1.46,15.21,1,6.73,8,0,0,0,2,50.72,80.07,54.62,54.68,45.3,50.3445
3687,歐買尬,OTC,36,數位雲端,43,300595720,8873806,15.99861435,1.319891056,0.393280178,7.49,17.79,0.044152532,0.047520985,1.945910149,0.571428571,1,0,1,35.87,-7.29,0,35.21,5,1,0,0,1,51.62,78.34,54.03,49.85,51.87,-24.3459
3689,湧德,OTC,28,電子零組件,123,891426890,5993793,15.60623499,0.415835321,0.252626842,13.58,10.12,0.111682035,0.161354254,2.197224577,0.333333333,0,0,0,13.06,33.47,1,14.21,6,0,0,0,3,62.17,100,53.69,63.48,66.21,-34.2602
3691,碩禾,OTC,26,光電業,252,918834200,11620636,16.26829304,0.693351671,0.171983702,-11.49,-10.25,-0.058464786,-0.028920362,2.397895273,0.363636364,0,0,1,37.75,51.19,0,19.58,7,1,1,4,8,64.71,92.36,72.63,69.24,55.63,29.0694
3693,營邦,OTC,25,電腦及週邊設備業,679,429906940,8280914,15.92946391,0.521770587,0.271672185,27.64,15.07,0.172979094,0.189228146,1.945910149,0.571428571,1,0,0,42.76,-13.74,1,16.23,6,0,0,0,1,52.18,100,43.25,56.28,53.71,-36.6522
3694,海華,TSE,27,通訊網路業,209,1549472080,6870529,15.74275166,0.930693442,0.342789616,13.13,3.82,0.06422897,0.115269144,1.945910149,0.428571429,0,0,0,34.05,45.75,0,11.71,6,1,0,1,2,53.87,87.5,64.86,53.81,46.99,-17.662
3701,大眾控,TSE,25,電腦及週邊設備業,11,2365422460,15259350,16.54070299,1.234027087,0.214057742,3.57,1.9,0.022712697,0.058225088,1.945910149,0.571428571,0,0,1,70.4,2.68,1,29.77,6,1,0,0,0,52.78,89.49,67.33,55.56,40.82,0.5748
3702,大聯大,TSE,29,電子通路業,468,16790568330,423849685,19.86488943,3.832998319,0.065609543,8.78,1.67,0.042205078,0.044952474,2.197224577,0.444444444,0,0,0,3.75,30.12,0,223.54,4,1,1,2,11,74.37,100,74.86,79.83,68.59,18.7992
3703,欣陸,TSE,14,建材營造,43,8232159800,90997210,18.3263394,2.119986247,0.063481672,2.21,4.07,0.019456926,0.026256289,1.945910149,0.428571429,0,0,1,42.48,19.59,0,69.07,5,1,0,3,3,64.45,92.49,63.22,70.66,60.9,-9.4713
3704,合勤控,TSE,27,通訊網路業,140,4154449700,24860919,17.02880761,1.126874496,0.18494264,5.28,1.7,0.032334847,0.051113316,2.197224577,0.444444444,0,0,1,33.29,-10.98,0,66.94,5,1,0,0,0,62.51,88.83,65.23,65.08,58.22,-12.0014
3705,永信,TSE,22,生技醫療業,20,2664229830,13705540,16.43331069,0.434195718,0.167548962,14.19,16.08,0.120563947,0.142194178,2.197224577,0.333333333,0,0,1,30.73,29.17,0,18.08,4,1,0,0,1,72.02,100,82.7,72.83,63.93,4.6929
3706,神達,TSE,25,電腦及週邊設備業,13,13272124680,114913855,18.55969332,0.866632729,0.077133432,6.52,2.91,0.040048017,0.049399822,2.197224577,0.333333333,0,0,1,33.27,48.04,1,111.01,4,1,0,0,0,67.01,100,76.56,74.61,53.39,-3.2037
3707,漢磊,OTC,24,半導體業,857,3901453000,13972712,16.45261684,0.493559965,0.42235795,-4.81,-11.6,-0.023132517,0.027748658,2.197224577,0.333333333,0,0,0,21.86,22.66,1,35.32,7,1,0,0,0,57.53,93.97,60.08,50.54,62.92,40.9345
3708,上緯投控,TSE,35,綠能環保,20,1077671930,15106971,16.53066685,0.570462136,0.139113327,4.09,5.03,0.035705437,0.056355175,1.945910149,0.428571429,0,0,1,29.2,13.69,0,30.68,6,0,1,3,5,66.01,88.69,78.9,52.11,66.76,64.8031
3709,鑫聯大投控,OTC,25,電腦及週邊設備業,16,1255694500,15318198,16.54455209,4.063862085,0.095050214,10.6,1.18,0.028391851,0.034255008,1.945910149,0.428571429,0,0,0,59.23,39.35,1,11.11,6,1,1,1,3,61.48,80.07,66.58,67.68,52.33,-10.6893
3710,連展投控,OTC,28,電子零組件,38,2872507340,8190037,15.91842897,2.792473895,0.168085077,-2.17,1.44,0.024923819,0.104708318,2.197224577,0.333333333,0,0,1,9.42,35.09,1,11.84,9,0,0,0,0,56.47,100,62.48,50.62,58.53,-25.4721
3711,日月光投控,TSE,24,半導體業,110,44470297820,774177380,20.46731158,1.310816311,0.118930011,10.22,6.58,0.062596144,0.139859073,2.197224577,0.333333333,0,0,1,27.52,51.18,1,713.69,3,1,1,2,14,73.11,84.01,88.86,80.34,55.92,-19.5324
3712,永崴投控,TSE,25,電腦及週邊設備業,25,2462421460,73756115,18.11627447,2.192557961,0.30015297,7.74,6.56,0.034697218,0.044311526,2.197224577,0.333333333,0,0,0,43.23,23.44,1,72.32,6,1,0,0,1,64.56,79.04,74.75,59.68,63.01,-56.0011
3713,新晶投控,OTC,35,綠能環保,15,880900000,2934199,14.89194506,3.619520006,0.019329636,-6.65,-2.74,-0.005266514,0.013047854,2.197224577,0.444444444,0,0,1,11.73,-0.62,0,1.36,8,1,0,1,1,43.77,100,50.64,38.87,40.73,33.2655
3714,富采,TSE,26,光電業,369,7379404600,58087996,17.87746959,0.228585876,0.255161686,-3.66,-6.66,-0.026903769,0.049369047,2.197224577,0.555555556,1,0,0,18,39.39,0,166.8,6,1,0,0,4,67.11,91.39,65.29,79.69,55.67,-33.9865
3715,定穎投控,TSE,28,電子零組件,14,2835745840,33074330,17.31426801,3.085826201,0.108263508,14.35,8.64,0.061467126,0.099729276,1.945910149,0.571428571,0,0,0,9.14,34.04,1,34.05,5,0,1,8,17,56.04,95.52,61.82,47.1,61.34,57.6611
3716,中化控股,TSE,22,生技醫療業,66,1497656140,12596354,16.34891796,0.646353024,0.066944927,4.25,3.36,0.035734705,0.063898411,1.945910149,0.571428571,0,0,1,30.01,29.4,0,0,0,1,0,0,0,54.22,98.29,64.29,47.6,60.07,-8.2534
4102,永日,OTC,22,生技醫療業,145,423734430,927790,13.74056069,0.25337732,0.118466463,9.66,10.51,0.087559685,0.122566529,2.197224577,0.333333333,0,0,1,22.64,35.36,0,1.24,6,1,0,0,0,65.25,93.33,61.64,70.28,58.29,-2.2119
4104,佳醫,TSE,22,生技醫療業,223,1883674560,18758386,16.74715146,0.73061252,0.181100282,8.72,8.82,0.06405018,0.080087381,2.197224577,0.333333333,0,0,1,34.81,20.86,0,33.83,4,1,0,0,1,77.74,100,88.61,79.4,67.97,-0.3359
4105,東洋,OTC,22,生技醫療業,561,2486499590,10972636,16.2109151,0.593002924,0.264517934,21.68,23.65,0.17538411,0.193825349,2.197224577,0.333333333,0,0,1,11.89,10.33,0,27,4,1,0,1,3,61.37,65.71,80,53.73,63.78,-5.7819
4106,雃博,TSE,22,生技醫療業,252,1009115570,3278338,15.00284714,0.345479708,0.247970771,4.85,5.52,0.049053819,0.078096279,2.197224577,0.555555556,0,0,0,28.42,-6.2,0,7.59,5,0,0,0,0,69.44,81.33,79.13,62.83,75.51,-5.265
4107,邦特,OTC,22,生技醫療業,424,692983360,4773329,15.37855452,0.474656987,0.366973029,15.93,31.03,0.14407953,0.178197857,2.48490665,0.25,0,0,0,8.26,17,0,15.65,5,1,0,0,4,70.75,100,68.4,70.13,73.35,-4.7828
4108,懷特,TSE,22,生技醫療業,54,1986188790,2395532,14.68911589,0.027560384,0.543779419,-4.68,-104.31,-0.045167003,-0.022899715,2.48490665,0.25,0,0,1,18.91,34.63,0,12.52,7,1,0,0,0,55.19,82.89,56.75,53.51,57.29,6.7888
4109,加捷生醫,OTC,22,生技醫療業,66,1187366810,1874708,14.44396347,0.120207752,0.335543989,17.79,6.18,0.120619318,0.129048364,2.197224577,0.333333333,0,0,0,28.68,17.76,0,3.83,9,1,1,2,3,63.43,92.86,71.12,60.97,63.13,13.137
4111,濟生,OTC,22,生技醫療業,299,598321350,1781951,14.39321939,0.356850953,0.180320895,8.87,8.49,0.078252432,0.115459404,2.397895273,0.363636364,1,0,1,15.72,31.63,0,3.81,5,0,0,0,0,57.03,80.8,57.47,55.75,59.1,-1.5578
4113,聯上,OTC,14,建材營造,36,2311381370,13780653,16.43877621,2.035741185,0.039771918,20.18,18.28,0.076654205,0.077093807,1.945910149,0.571428571,0,0,1,40.25,2.64,0,-2.48,7,1,0,1,5,54.89,95.21,62.31,49.6,53.92,34.4431
4114,健喬,OTC,22,生技醫療業,480,5101756360,13692812,16.43238158,0.467797099,0.228839847,5.68,13.35,0.05237529,0.077349707,2.079441542,0.5,1,0,1,18.66,19.49,0,16.5,6,1,0,0,0,58.16,92.24,67.49,55.14,57.9,21.2255
4116,明基醫,OTC,22,生技醫療業,126,445660000,5297828,15.48280748,1.349000645,0.161322527,10.59,6.99,0.068632655,0.116805982,1.945910149,0.428571429,0,0,0,55.41,2.18,0,8.31,6,1,1,1,1,72.02,100,75.77,67.99,77.04,12.9487
4119,旭富,TSE,22,生技醫療業,275,1195086340,7081478,15.7729932,0.278976267,0.072220375,10.11,13.01,0.092127237,0.125141814,1.945910149,0.428571429,0,0,1,35.94,35.44,0,10.31,6,1,0,0,0,63.56,100,66.68,65.21,58.61,-26.9364
4120,友華,OTC,22,生技醫療業,285,867471190,11822018,16.28547428,0.909926936,0.142367234,-4.63,-0.15,-0.00192539,0.015555889,1.945910149,0.571428571,0,0,1,63.4,-20.29,0,21.41,7,1,1,1,4,59.3,88.7,62.38,52.83,69.21,-4.4104
4121,優盛,OTC,22,生技醫療業,104,827480450,4198324,15.25019596,1.015052693,0.1765152,-2.79,-1.98,-0.005555788,0.073328785,2.197224577,0.444444444,1,0,1,25.22,-13.81,0,6.91,6,1,0,0,0,56.49,100,75.47,53.92,49.4,-6.6687
4123,晟德,OTC,22,生技醫療業,207,7612256740,25553232,17.05627436,0.371783728,0.059719843,-5.77,14.47,-0.036883788,-0.030580437,2.197224577,0.333333333,0,0,1,20.6,13.61,0,31.83,6,1,1,1,2,55.85,76.51,69.41,51.57,55.25,5.9658
4126,太醫,OTC,22,生技醫療業,802,726000000,3998830,15.20151238,0.300451551,0.294923265,15.51,20.88,0.140882208,0.1764101,1.945910149,0.571428571,0,0,1,33.14,-4.49,0,9.91,4,1,0,2,4,66.56,100,73.86,65.94,63.15,-8.6632
4127,天良,OTC,22,生技醫療業,61,457600000,1064597,13.87810688,1.13750891,0.166433871,2.41,0.15,0.015198239,0.023944272,1.945910149,0.428571429,0,0,1,1.33,12.96,0,1.42,8,1,0,0,0,46.81,95.77,61.7,40.83,48.5,-26.9535
4128,中天,OTC,22,生技醫療業,142,5881705970,13219397,16.39719578,0.174082762,0.203215018,-10.08,-26.19,-0.095938945,-0.075772972,1.945910149,0.571428571,0,0,0,28.31,-7.65,0,36.3,6,1,0,0,0,76.57,100,87.36,83.23,57.69,-1.6869
4129,聯合,OTC,22,生技醫療業,684,964376500,7200127,15.78960922,0.720911139,0.07186776,12.21,13.09,0.085872652,0.149749303,2.197224577,0.444444444,0,0,1,6.47,15.8,0,4.58,6,0,0,0,0,61.06,88.36,75.29,60.9,52.52,40.2217
4130,健亞,OTC,22,生技醫療業,196,1148875300,1590264,14.2794106,0.112072727,0.318889191,1.76,4.59,0.019857709,0.043649356,1.945910149,0.428571429,0,0,1,27.18,30.18,0,5.39,6,1,0,0,1,55.44,60.53,30.52,52.95,75.46,-11.3471
4131,浩泰,OTC,22,生技醫療業,33,395700000,554684,13.22615386,0.746359678,0.223136056,-17.34,-119.92,-0.098784173,-0.083534048,1.945910149,0.428571429,0,0,1,55.21,2.63,0,2.83,9,1,0,1,1,51.54,80.82,40.61,55.2,51.64,-40.575
4133,亞諾法,TSE,22,生技醫療業,99,605535940,1409425,14.15869238,0.110960908,0.3123671,4.75,9.65,0.052011991,0.073271015,1.945910149,0.428571429,0,0,1,13.96,14.79,0,4.24,6,0,0,8,8,63.45,100,65.51,56.29,75.27,-10.1253
4137,麗豐-KY,TSE,22,生技醫療業,881,824923500,8923157,16.00416037,0.557959237,0.612674304,8.84,18.49,0.096392902,0.132703482,2.079441542,0.5,0,0,1,46.15,-2.55,0,57.9,4,1,0,1,1,64.85,100,59.15,74.16,57.61,-15.2973
4138,曜亞,OTC,22,生技醫療業,129,399300000,2963493,14.9018792,0.800836767,0.420159251,13.75,15.58,0.099590247,0.159578916,2.197224577,0.333333333,0,0,1,39.49,38.25,0,15.63,6,1,0,0,0,58.47,100,72.17,55.14,56.04,-13.4365
4139,馬光-KY,OTC,22,生技醫療業,491,450099110,1472361,14.20237779,1.958597824,0.063179478,-0.21,1.33,0.037433754,0.184146415,1.791759469,0.5,0,0,1,29.23,4.17,0,0.92,7,0,0,1,1,48.35,77.78,55.14,54.58,32.73,-7.449
4142,國光生,TSE,22,生技醫療業,528,4295077500,8330010,15.93537521,0.571640989,0.258870758,-5.93,-19.2,-0.036014363,-0.010120276,2.48490665,0.333333333,0,0,1,16.57,18.09,0,22.62,7,0,0,1,1,53.13,81.61,54.96,53.39,51.53,12.3649
4147,中裕,OTC,22,生技醫療業,88,2732024250,4930432,15.41093717,0.230645121,0.340454346,-6.13,-41.34,-0.038379598,-0.007087614,2.197224577,0.333333333,0,0,1,15.99,23.17,0,6.43,7,1,0,1,1,54.64,100,52.43,53.34,58.37,-39.1143
4148,全宇生技-KY,TSE,22,生技醫療業,538,672357010,3709202,15.12632732,0.169034655,0.349850453,5.87,6.34,0.069786709,0.084339435,2.197224577,0.444444444,1,0,1,62.2,-28.87,0,16.57,6,0,0,1,1,41.66,100,37.8,30.2,53.15,-6.3493
4153,鈺緯,OTC,22,生技醫療業,150,586681970,1334144,14.10380045,0.383579288,0.444167196,8.97,12.89,0.087064065,0.095266328,2.197224577,0.333333333,0,0,0,36.57,51.93,0,5.41,6,1,0,0,0,52.65,100,39.34,51.59,62.12,14.8051
4154,樂威科-KY,OTC,20,其他,63,350000000,406795,12.91606465,0.952244293,0.312469426,-59.54,-231.62,-0.339738689,-0.249693334,2.197224577,0.333333333,0,0,0,39.81,38.7,0,1.2,9,1,0,1,1,43.97,100,33.02,37.31,56.49,-33.0531
4155,訊映,TSE,22,生技醫療業,90,1448141640,3818143,15.15527474,0.495410929,0.082456838,4.29,3.43,0.034922736,0.053890596,2.397895273,0.363636364,0,0,0,4.54,22.84,0,3.65,6,0,0,0,0,57.58,100,61.33,59.69,51.4,-17.9318
4157,太景*-KY,OTC,22,生技醫療業,52,711834,1174183,13.97608314,0.122689714,0.867614333,-3.51,-81.05,-0.026793949,-0.005648183,2.197224577,0.333333333,0,0,1,23.16,32.47,0,10.38,6,1,0,2,3,57.69,53.32,46.29,64.13,56.76,-3.9202
4160,訊聯基因,OTC,22,生技醫療業,160,266903340,735420,13.50819704,0.292875665,0.571444889,11.15,7.48,0.092339072,0.116866552,2.079441542,0.5,0,0,1,30.08,30.57,0,3.16,6,1,0,0,0,63.52,100,67.56,68.52,51.87,24.7309
4161,聿新科,OTC,22,生技醫療業,187,598082040,1469235,14.20025242,0.617665517,0.264781332,10.68,10.38,0.081302855,0.105563099,2.48490665,0.25,1,0,1,14.29,19.82,0,3.94,8,0,0,0,0,58.88,94.87,53.92,67.9,45.45,-16.3807
4162,智擎,OTC,22,生技醫療業,44,1456776400,5953156,15.59943206,0.081943682,0.9520493,37.81,81.37,0.363366255,0.364929627,2.197224577,0.333333333,0,0,1,17.95,9,0,36.28,5,1,0,0,0,66.43,80.17,77.94,63.43,64.78,-69.3811
4163,鐿鈦,OTC,22,生技醫療業,740,506508930,4721245,15.36758309,0.814604405,0.19544654,9.91,10.08,0.073425336,0.107995455,1.945910149,0.428571429,0,0,1,11.75,17.6,0,13.2,4,1,1,2,4,64.13,95.29,66.54,63.96,62.95,9.6188
4164,承業醫,TSE,22,生技醫療業,60,1953109890,14491019,16.48903964,0.998112199,0.122181401,2.72,6.63,0.022176425,0.065925385,1.945910149,0.428571429,0,0,1,24.58,4.01,0,20.27,6,1,0,0,0,62.89,100,68.23,62.35,60.56,-31.4615
4166,友霖,OTC,22,生技醫療業,237,2430350890,2537089,14.74652792,0.37938798,0.082988023,6.21,12.91,0.069800862,0.123295635,2.197224577,0.333333333,0,0,1,67.61,-2.48,0,0.87,7,1,0,1,1,46.7,77.59,54.2,41.39,51.74,-53.8253
4167,松瑞藥,OTC,22,生技醫療業,292,3104441070,4243381,15.26087092,0.087704759,0.49843415,5.19,9.77,0.044039882,0.07396107,2.197224577,0.333333333,0,0,0,15.67,32.3,0,13.37,6,1,0,0,0,51.94,100,41.56,51.08,59.95,-3.3708
4168,醣聯,OTC,22,生技醫療業,62,1125213180,1295590,14.07447675,0.292615691,0.304996179,-19.78,-1674.14,-0.172873363,-0.146342593,1.945910149,0.428571429,0,0,0,9.97,48.13,0,6.54,7,1,0,2,2,57.83,100,47.07,58.67,62.98,23.3987
4171,瑞基,OTC,33,農業科技,153,584574690,1050069,13.86436643,0.467794511,0.479710381,-15.58,-63.55,-0.105748289,-0.034577728,1.945910149,0.428571429,0,0,0,16.16,26.95,0,5.22,8,0,0,1,1,69.14,79.66,74.19,71.31,62.06,-16.1909
4173,久裕,OTC,22,生技醫療業,230,745743550,5372688,15.4968389,1.895559776,0.137539719,4.76,7.34,0.0227402,0.03055398,2.197224577,0.333333333,0,0,1,40,52.79,0,4.86,6,1,0,0,0,61.24,100,56.3,64.49,58.38,-17.5887
4174,浩鼎,OTC,22,生技醫療業,157,2631593740,4894084,15.40353769,0.144451423,0.501213506,-51.01,-3783.67,-0.507869706,-0.462456917,1.945910149,0.428571429,0,0,1,28.56,18.41,0,23.69,7,1,0,2,2,59.52,100,56.64,61.27,58.13,-59.7081
4175,杏一,OTC,22,生技醫療業,1794,423233070,7071238,15.77154613,3.669043258,0.074173716,4.8,1.59,0.021824467,0.130705825,1.791759469,0.5,0,0,1,49.03,1.23,0,9.61,6,0,0,0,0,63.34,100,59.91,62.94,66.18,0.093
4183,福永生技,OTC,22,生技醫療業,109,238000000,550186,13.21801168,0.799575444,0.228317333,5.67,1.2,0.036095066,0.062626094,2.079441542,0.25,0,0,1,51.73,0.45,0,1.95,6,0,0,1,1,64.24,73.16,71.72,60.63,66.21,-14.0718
4188,安克,OTC,22,生技醫療業,38,633329000,662796,13.40422253,0.036642434,0.614268945,-9.26,-121.77,-0.07950561,-0.051920953,2.564949357,0.307692308,1,0,1,43.36,39.34,0,2.77,7,1,0,1,2,57.39,100,66,59.58,48.07,3.9397
4190,佐登-KY,TSE,22,生技醫療業,1908,616688120,7291026,15.80215483,3.172576126,0.160034267,-15.17,-12.55,-0.027282169,0.07342108,2.302585093,0.4,0,0,1,53.68,-23.54,0,13.32,5,0,2,2,3,57.41,100,60.32,54.79,58.83,-28.078
4192,杏國,OTC,22,生技醫療業,33,351645000,304301,12.62577262,0.087356264,0.64811486,-16.66,-247.49,-0.177393436,-0.117653245,2.197224577,0.333333333,0,0,1,64.3,23.86,0,2.51,9,1,0,4,4,33.02,5.98,38.68,39.38,41.22,-8.3537
4198,欣大健康,OTC,22,生技醫療業,15,241080000,445680,13.00735648,0.420014274,0.334814216,-13.44,-28.3,-0.099091276,-0.03948573,1.945910149,0.428571429,0,0,1,74.19,-30.08,0,1.82,9,1,0,0,0,43.79,73.22,42.68,42.49,46.87,31.7177
4205,中華食,OTC,2,食品工業,286,976492280,2563158,14.75675065,0.170739261,0.49269885,19.44,23.68,0.193508945,0.204772784,2.397895273,0.272727273,0,0,1,40.07,14.48,0,11.79,4,0,0,0,0,51.04,100,44.86,65.76,38.3,5.0755
4207,環泰,OTC,2,食品工業,200,1985380080,6176513,15.63626443,0.648033904,0.122059324,8.26,7.8,0.072653292,0.103664317,2.079441542,0.375,0,0,1,38.19,-0.56,0,6.96,6,0,1,3,3,65.16,89.31,64.28,68.11,62.23,15.3946
4303,信立,OTC,3,塑膠工業,45,946053170,4863905,15.39735217,0.342499809,0.359183619,52.09,-19.77,0.170866002,0.177149225,1.945910149,0.428571429,0,0,1,12.47,57.06,0,3.43,7,1,0,0,0,48.02,100,49.08,40.94,55.13,-60.8521
4304,勝昱,OTC,3,塑膠工業,77,610380650,397652,12.89333253,16.52774717,0.050785612,-76.88,-16.86,-0.10361321,-0.046208745,2.197224577,0.333333333,0,0,1,10.89,34.38,0,0.71,0,0,0,0,0,35.92,47.7,26.56,36.35,42.62,37.2226
4305,世坤,OTC,3,塑膠工業,105,550140000,1476170,14.20496145,0.154055734,0.602700908,18.54,19.19,0.184719917,0.192376894,1.945910149,0.428571429,0,0,1,45.67,11.47,0,7.63,5,0,0,0,1,57.56,100,53.57,49.69,66.45,-10.3891
